lammps datafile metal units

         128  atoms
           2  atom types

         0 5.76066 xlo xhi
         0 5.76066 ylo yhi
         0 5.76066 zlo zhi

Atoms

1 1 5.89164 1.35632 -0.501474
2 1 6.47631 8.72914 0.34786
3 1 2.20479 4.05016 1.49087
4 1 7.89835 5.68522 -0.288983
5 1 8.51939 4.89715 0.733408
6 1 6.91504 3.06906 -0.696604
7 1 8.08978 5.92725 2.12262
8 1 4.25811 6.14434 -8.72584
9 1 8.57795 3.63576 0.991481
10 1 6.08442 2.07902 -4.20151
11 1 3.91401 4.46437 -3.65524
12 1 5.50134 5.99985 3.40214
13 1 2.41394 5.95602 -1.63076
14 1 8.0101 5.21664 2.63868
15 1 6.82373 6.40138 1.44729
16 1 9.14255 8.39284 1.84282
17 1 2.89232 5.37573 1.43007
18 1 7.18931 5.50767 1.64593
19 1 3.555 6.32819 -0.265771
20 1 6.03021 4.91576 0.0469804
21 1 5.50095 4.20594 -4.88369
22 1 6.46801 5.83362 -5.76597
23 1 9.69107 2.50616 -2.83222
24 1 8.21749 4.22722 -3.12313
25 1 4.19152 4.26489 -0.868737
26 1 6.23311 4.56149 -1.50454
27 1 7.49334 8.5487 -2.38406
28 1 6.53385 6.40412 0.144757
29 1 10.6782 1.94265 0.638306
30 1 4.9228 6.31105 -5.41843
31 1 10.0577 4.35396 -5.01118
32 1 11.2925 5.8681 -0.99522
33 1 4.78714 8.7623 -4.14434
34 1 3.57561 3.85836 3.66398
35 1 8.57588 8.19113 -4.9334
36 1 7.16028 -2.82666 -4.14001
37 1 8.9706 1.63066 2.33178
38 1 4.56329 3.17985 -1.7408
39 1 6.71266 4.47576 -2.73012
40 1 2.47227 4.40979 -1.50198
41 1 6.85419 5.59457 -1.25165
42 1 4.91167 4.38299 -2.95427
43 1 6.10746 1.54172 -1.91452
44 1 8.51676 1.1155 0.783937
45 1 3.36676 1.34824 -1.00373
46 1 7.381 0.924787 -1.25228
47 1 6.92097 3.69245 -3.51502
48 1 4.15443 0.973873 -4.16146
49 1 7.06554 7.21871 0.331069
50 1 6.68867 1.77217 2.69035
51 1 4.88919 2.61157 -2.75657
52 1 5.55979 2.86821 -3.94186
53 1 5.60866 3.75617 -2.92655
54 1 7.88361 7.09303 -2.24182
55 1 10.5312 5.29408 -2.45555
56 1 6.27979 5.59862 -2.82059
57 1 4.33729 7.29017 -0.0857439
58 1 3.26912 4.79507 -3.2868
59 1 2.70162 6.81506 -3.90113
60 1 6.63168 4.24082 -0.171349
61 1 7.51079 1.77525 -0.392286
62 1 8.31255 2.13658 2.1619
63 1 5.05512 5.21077 -0.647493
64 1 7.81166 6.30342 0.629121
65 1 5.0241 3.34824 -5.35311
66 1 9.66997 5.85115 1.56376
67 1 7.39211 3.63773 -1.01015
68 1 8.80488 6.51834 -2.17272
69 1 3.11248 3.48209 -2.854
70 1 9.60488 5.20269 -1.92592
71 1 5.27822 2.07946 -2.03573
72 1 9.54381 1.69785 0.718998
73 1 8.2359 4.62373 -0.269213
74 1 7.62232 2.41069 -5.01584
75 1 3.65576 -0.0931103 0.27021
76 1 10.1928 5.25943 0.552182
77 1 5.00741 -0.514612 -3.6842
78 1 6.87761 4.65239 -4.46414
79 1 6.39206 6.44629 -1.54882
80 1 10.1236 8.04029 -1.21302
81 1 4.86732 4.01051 -1.73762
82 1 5.6846 5.37768 -4.89776
83 1 5.94839 2.25776 -0.86241
84 1 2.90819 4.9485 3.67733
85 1 6.08684 4.89532 -3.47696
86 1 4.8634 6.74161 -0.787935
87 1 9.18497 4.1305 0.207316
88 1 8.83693 5.84583 -0.933296
89 1 3.35538 4.10171 -0.754207
90 1 1.63538 1.59652 1.35911
91 1 7.17147 2.17633 -1.59646
92 1 5.27084 8.2546 -0.0966082
93 1 7.2401 4.82954 -0.997737
94 1 7.40672 4.59967 -5.35942
95 1 4.14746 3.45677 2.46881
96 1 3.80565 7.43369 -2.34626
97 1 7.40749 5.40596 3.59894
98 1 5.66885 -0.872779 -1.9743
99 1 7.68884 2.97963 -3.35409
100 1 5.14143 1.05719 -2.55731
101 1 6.15873 7.60674 0.707083
102 1 5.61626 5.84946 -3.71984
103 1 5.42311 -1.62472 -0.657969
104 1 4.37749 1.04029 -1.70034
105 1 6.26275 2.37603 -3.11592
106 1 3.87091 2.75368 -0.552882
107 1 11.229 6.53503 -4.96357
108 1 5.98612 0.96607 -3.264
109 1 2.86182 2.74358 -1.87266
110 1 6.30816 3.35542 0.991411
111 1 9.60553 2.84614 0.276536
112 1 7.44804 3.96989 -2.20302
113 1 11.6959 4.18998 -4.18622
114 1 6.04864 2.94657 -1.76368
115 1 8.44993 1.75168 -0.592921
116 1 8.2579 2.63322 -0.0583962
117 1 6.15914 3.55783 -2.11779
118 1 8.47556 2.02036 -2.27701
119 1 4.17782 5.369 -1.07744
120 1 7.88679 3.6574 -0.0535717
121 1 7.05085 6.15236 -2.7923
122 1 5.06327 7.12763 1.9987
123 1 2.79646 8.85279 -1.15332
124 1 5.6096 3.29083 -0.633742
125 1 3.8257 9.42558 1.3777
126 1 7.3876 6.98285 2.56973
127 1 4.23359 7.64583 1.81224
128 1 3.38905 5.95044 -2.78656
